id:ID,description,source_project,source_version,likelihood,impact_score,frequency,recency,confidence,expert_weight,source_ll,cause,impact,impact_text,:LABEL
Risk_203,낙관적 암반 판정에 따른 하위 지보패턴 위주 설계 및 치명적 공기/투입비 폭증 리스크_새만금전주 5공구,새만금전주 5공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,낙관적 암반 판정에 따른 하위 지보패턴 위주 설계 및 치명적 공기/투입비 폭증 리스크,양호한 암반 위주로 낙관하여 굴착 효율이 높은 패턴(NA) 기준으로 공기를 산정했으나 실제 불량 암질이 대거 노출됨,양호용 패턴 적용 불가로 시공이 느린 강지보 밀집 패턴 적용에 따라 굴착 효율이 반토막나고 526일의 공기 지연 발생,양호용 패턴 적용 불가로 시공이 느린 강지보 밀집 패턴 적용에 따라 굴착 효율이 반토막나고 526일의 공기 지연 발생,Risk
Risk_204,암반 등급 과대평가 구간 전단면 굴착(Full Face) 지보패턴 적용 불가 및 분할 굴착 변경 리스크_도담-영천전철 6공구,도담-영천전철 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,암반 등급 과대평가 구간 전단면 굴착(Full Face) 지보패턴 적용 불가 및 분할 굴착 변경 리스크,설계 시 3등급 이상의 양호한 지반으로 평가하여 한 번에 크게 뚫는 전단면 굴착(Full Face) 패턴을 일괄 적용함,실제 굴착 시 막장면 자립성이 없는 불량 단층대 출현으로 전단면 굴착 강행 시 막장 전면 및 천단부 붕락 위험 고조,실제 굴착 시 막장면 자립성이 없는 불량 단층대 출현으로 전단면 굴착 강행 시 막장 전면 및 천단부 붕락 위험 고조,Risk
Risk_205,굴착 패턴 변경(전단면→분할굴착)에 따른 원가 적자_도담-영천 6,도담-영천 6,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,굴착 패턴 변경(전단면→분할굴착)에 따른 원가 적자,• 양호암(3등급) 판정으로 전단면 굴착(PD-3) 적용하였으나 실제 4등급 강등. • 전단면 굴착 강행 시 천단부 붕락 위험 100% 확실시되어 공법 전격 변경.,• 상하반 분할 굴착(PD-4) 전환으로 작업 사이클 2배 증가 및 속도 저하. • 가인버트 시공 및 숏크리트 물량 증가로 1.04억 원의 추가 공사비 발생.,• 상하반 분할 굴착(PD-4) 전환으로 작업 사이클 2배 증가 및 속도 저하. • 가인버트 시공 및 숏크리트 물량 증가로 1.04억 원의 추가 공사비 발생.,Risk
Risk_206,암반 일축압축강도 과대 평가에 따른 암 매각 불가 및 지보/사토 비용 폭증 리스크_서울지하철 923공구,서울지하철 923공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,암반 일축압축강도 과대 평가에 따른 암 매각 불가 및 지보/사토 비용 폭증 리스크,입찰 시 일축압축강도 70MPa 이상의 양호한 암반이 많을 것으로 과대 평가해 매각 수익을 잡았으나 실제 현저히 낮게 측정됨,암질 불량으로 지보 패턴이 강화(자재비 증가)될 뿐 아니라 매각 수익 대신 거액의 외부 사토 처리비가 발생해 실행 파탄,암질 불량으로 지보 패턴이 강화(자재비 증가)될 뿐 아니라 매각 수익 대신 거액의 외부 사토 처리비가 발생해 실행 파탄,Risk
Risk_207,터널 마이크로 벤치 공법 적용 오류에 따른 지보 설치 시간 부족 및 롱벤치 변경 리스크_김포도시철도 3공구,김포도시철도 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 마이크로 벤치 공법 적용 오류에 따른 지보 설치 시간 부족 및 롱벤치 변경 리스크,마이크로 벤치 공법 적용 시 공기 산출 과정에서 전단면 굴착과 동일한 지보 설치 시간과 사토 장비(로더)를 단순 오류 적용함,실제로는 협소한 공간으로 로더 작업 불가 및 상/하반 지보 설치 시간이 각각 요구되어 계획된 공기 달성이 원천 불가함,실제로는 협소한 공간으로 로더 작업 불가 및 상/하반 지보 설치 시간이 각각 요구되어 계획된 공기 달성이 원천 불가함,Risk
Risk_208,터널 강관다단그라우팅 양생시간 과다 산정에 따른 굴착 공기 지연 및 간접비 폭증 리스크_새만금전주 6공구,새만금전주 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 강관다단그라우팅 양생시간 과다 산정에 따른 굴착 공기 지연 및 간접비 폭증 리스크,보조공법 시공 시 설계 기준상 그라우트 주입 후 양생 대기시간이 24시간으로 길게 설정되어 검측 대기 시간 과다 발생,긴 양생시간으로 터널 굴착 1사이클 타임이 늦어져 수백 일의 공기 지연과 장비/인원 유휴 유휴비용 폭증 및 실행 적자,긴 양생시간으로 터널 굴착 1사이클 타임이 늦어져 수백 일의 공기 지연과 장비/인원 유휴 유휴비용 폭증 및 실행 적자,Risk
Risk_209,지상 보강 그라우팅(ASG) 수직도 편차 한계 및 장비 단가 분쟁 리스크_광명전력구,광명전력구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,지상 보강 그라우팅(ASG) 수직도 편차 한계 및 장비 단가 분쟁 리스크,대심도 보강 그라우팅 주입 시 고도의 수직도 관리가 필요하나 설계서의 일반 천공 장비 규격으로는 정밀도 확보 불가능,정밀 수직도를 위해 특수 장비로 변경이 필요하나 발주처가 단가 증액을 거부하여 공사 마산 및 공기 지연 초래,정밀 수직도를 위해 특수 장비로 변경이 필요하나 발주처가 단가 증액을 거부하여 공사 마산 및 공기 지연 초래,Risk
Risk_210,터널 보조공법(강관다단그라우팅) 과다 중첩 설계 및 발주처 감액 철퇴 리스크_도담-영천전철 3공구,도담-영천전철 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 보조공법(강관다단그라우팅) 과다 중첩 설계 및 발주처 감액 철퇴 리스크,설계 시 안정성만을 위해 강관다단 3중첩(일반 2중첩)으로 반영했으나 시공 중 발주처의 과다 설계 지적으로 전면 재설계 지시,"물량 삭감 위기로 수백억 원의 도급 금액이 증발하거나, 과다 삭감 시 선단 보강 효과 상실로 막장면 전면 붕괴(밀림) 위험 가중","물량 삭감 위기로 수백억 원의 도급 금액이 증발하거나, 과다 삭감 시 선단 보강 효과 상실로 막장면 전면 붕괴(밀림) 위험 가중",Risk
Risk_211,암판정 결과에 따른 강관보강 그라우팅(락볼트 보조) 물량 변동 및 정산 분쟁 리스크_인천검단지구(3-1) 터널,인천검단지구(3-1) 터널,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,암판정 결과에 따른 강관보강 그라우팅(락볼트 보조) 물량 변동 및 정산 분쟁 리스크,발파암 판정 결과에 따라 보조공법(강관보강/락볼트)의 수량이 변경되었으나 발주처와 물량 정산 기준 이견 발생,현장 여건에 맞춰 시공했음에도 정산이 지연될 경우 시공사가 자재비 및 장비 대기료를 전액 부담하여 원가 악화,현장 여건에 맞춰 시공했음에도 정산이 지연될 경우 시공사가 자재비 및 장비 대기료를 전액 부담하여 원가 악화,Risk
Risk_212,주입압 관리 부실에 따른 지반 이완_서울지하철 923공구,서울지하철 923공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,주입압 관리 부실에 따른 지반 이완,규정 주입압 미달로 인한 약액 확산 범위 미흡 및 보강 실패,터널 굴착 시 측벽 붕락 및 지표면 침하로 인한 인근 구조물 피해,터널 굴착 시 측벽 붕락 및 지표면 침하로 인한 인근 구조물 피해,Risk
Risk_213,천공 각도 상향 이탈에 따른 하중 전이 실패_부산외곽순환고속 9공구,부산외곽순환고속 9공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,천공 각도 상향 이탈에 따른 하중 전이 실패,천공 장비 세팅 오류로 설계 각도(5~10도)를 초과하여 설치,강관이 하중을 지지하지 못하고 외곽으로 이탈하여 지층 붕괴 유발,강관이 하중을 지지하지 못하고 외곽으로 이탈하여 지층 붕괴 유발,Risk
Risk_214,막장면 보강 분사 누락에 따른 실무너짐_별내선,별내선,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,막장면 보강 분사 누락에 따른 실무너짐,막장 자립 시간이 짧은 미고결 층에서 면 보강(Mirror Bolt) 미흡,막장면 전면 붕괴(Sliding)에 따른 장비 매몰 및 인명 사고,막장면 전면 붕괴(Sliding)에 따른 장비 매몰 및 인명 사고,Risk
Risk_215,보강재 선단부 정착 부실_호남KTX,호남KTX,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,보강재 선단부 정착 부실,그라우트 충진 부족으로 보강재와 지반 간 부착력(Friction) 상실,하중 지지 성능 미발현으로 터널 상부 지반 낙반 및 침하 발생,하중 지지 성능 미발현으로 터널 상부 지반 낙반 및 침하 발생,Risk
Risk_216,"지반 불량(단층 파쇄대 등) 구간 인버트 조기 폐합 지연에 따른 터널 변위 및 붕괴 리스크_도담-영천전철 3,6공구","도담-영천전철 3,6공구",터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,지반 불량(단층 파쇄대 등) 구간 인버트 조기 폐합 지연에 따른 터널 변위 및 붕괴 리스크,불량 지안에서 터널 하부 인버트 조기 폐합 거리를 초과하여 굴착을 강행하여 지보재 링 구조 형성 지연,지반 거동(Creep)에 의해 상부 지보재가 토압을 못 이기고 내공 변위가 허용치를 초과하여 터널 찌그러짐 및 붕락,지반 거동(Creep)에 의해 상부 지보재가 토압을 못 이기고 내공 변위가 허용치를 초과하여 터널 찌그러짐 및 붕락,Risk
Risk_217,암선 하락에 따른 터널 하부 지반 연약화 및 지보재 기초 지지력 상실 리스크_동대구-영천 4공구,동대구-영천 4공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,암선 하락에 따른 터널 하부 지반 연약화 및 지보재 기초 지지력 상실 리스크,터널 굴착 시 실제 암선이 급강하하여 바닥이 뻘층 등으로 노출되었으나 바닥 청소 및 인버트 타설 전 장기간 방치함,침수/대기 노출로 바닥 지반이 연약화(Slaking)되어 지보재 하중 지지력이 부족해지고 강지보가 파묻히며 터널 붕괴 위험 팽배,침수/대기 노출로 바닥 지반이 연약화(Slaking)되어 지보재 하중 지지력이 부족해지고 강지보가 파묻히며 터널 붕괴 위험 팽배,Risk
Risk_218,터널 하부 구조물(공동구/인버트) 부력(Uplift) 미고려에 따른 부상 및 파손 리스크_부산외곽순환고속 9공구,부산외곽순환고속 9공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 하부 구조물(공동구/인버트) 부력(Uplift) 미고려에 따른 부상 및 파손 리스크,터널 바닥 하부 구조물 설계 시 배수로를 통한 유도 배수만 믿고 만수 시 작용하는 상향 부력(Uplift)에 대한 안정성 검토 소홀,지하수위 상승 시 작용하는 부력이 자중을 초과하여 구조물이 솟아오르거나 인버트 콘크리트가 파손되는 치명적 결함 유발,지하수위 상승 시 작용하는 부력이 자중을 초과하여 구조물이 솟아오르거나 인버트 콘크리트가 파손되는 치명적 결함 유발,Risk
Risk_219,터널 바닥면 요철 방치 및 보정층(Leveling Concrete) 누락에 따른 두께 미확보 및 균열 리스크_부산외곽순환고속 9공구,부산외곽순환고속 9공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 바닥면 요철 방치 및 보정층(Leveling Concrete) 누락에 따른 두께 미확보 및 균열 리스크,발파 굴착 시 발생하는 바닥 요철을 평탄화할 요철보정층(T=10cm)이 상세도에는 있으나 수량/내역에는 대거 누락됨,심한 요철 위 얇은 콘크리트 타설 시 국부적 두께 미달 및 지지력 불균일로 상부 토압/진동 시 구조적 종방향 균열 발생,심한 요철 위 얇은 콘크리트 타설 시 국부적 두께 미달 및 지지력 불균일로 상부 토압/진동 시 구조적 종방향 균열 발생,Risk
Risk_220,기초 지반 물성 오류 및 지지력 미달에 따른 구조물 부등침하 및 마이크로파일 긴급 보강 리스크_적금-영남 연육교,적금-영남 연육교,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,기초 지반 물성 오류 및 지지력 미달에 따른 구조물 부등침하 및 마이크로파일 긴급 보강 리스크,갱구부 기초 등 설계 시 지반 물성을 오류 적용하거나 연약 지지력을 인지하지 못한 채 무보강 일반 다짐 기초로 축조함,상부 토압 작용 시 기초 지반이 하중을 견디지 못하고 부등 침하를 일으키며 구조물이 한쪽으로 기울거나 벽체에 치명적 균열/붕괴 위기,상부 토압 작용 시 기초 지반이 하중을 견디지 못하고 부등 침하를 일으키며 구조물이 한쪽으로 기울거나 벽체에 치명적 균열/붕괴 위기,Risk
Risk_221,인버트 바닥 발파 여굴 초과에 따른 콘크리트 물량 분쟁 및 바닥정리 부실 리스크_오남수동도로,오남수동도로,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,인버트 바닥 발파 여굴 초과에 따른 콘크리트 물량 분쟁 및 바닥정리 부실 리스크,발파 시 불가피한 여굴이 대규모 발생했으나 발주처가 설계변경 단가를 불인정하여 시공사 비용 전가,비용 보전을 못 받은 시공사가 원가 절감을 위해 바닥 청소(버력/슬러지 제거)를 소홀히 한 채 타설하여 기초 부실 유발,비용 보전을 못 받은 시공사가 원가 절감을 위해 바닥 청소(버력/슬러지 제거)를 소홀히 한 채 타설하여 기초 부실 유발,Risk
Risk_222,터널 바닥면 요철 방치 및 버력처리 누락에 따른 응력 집중 파손 리스크_포승-평택철도 1공구,포승-평택철도 1공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 바닥면 요철 방치 및 버력처리 누락에 따른 응력 집중 파손 리스크,바닥면 뾰족한 암반 요철 평탄화를 위한 보정층 수량과 잔여 버력 처리 비용이 내역에서 누락됨,암반 돌출부와 잔재를 제거하지 않고 타설 시 구조물과 암반 사이 활동면 형성 및 요철부 응력 집중으로 인버트 관통 균열 발생,암반 돌출부와 잔재를 제거하지 않고 타설 시 구조물과 암반 사이 활동면 형성 및 요철부 응력 집중으로 인버트 관통 균열 발생,Risk
Risk_223,인버트 매스콘크리트 수화열 미고려 및 신축이음 누락에 따른 온도 균열 및 누수 리스크_GTX-A 6공구,GTX-A 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,인버트 매스콘크리트 수화열 미고려 및 신축이음 누락에 따른 온도 균열 및 누수 리스크,두께 0.5m 이상 매스콘크리트인 인버트 설계 시 수화열 균열 방지를 위한 신축 이음(EJ) 수량이 내역에서 전면 누락됨,신축이음 없이 연속 타설 시 내부 온도 응력으로 심각한 관통 균열이 발생하며 이를 통해 고압 지하수가 내부로 뿜어져 나옴,신축이음 없이 연속 타설 시 내부 온도 응력으로 심각한 관통 균열이 발생하며 이를 통해 고압 지하수가 내부로 뿜어져 나옴,Risk
